elevation_m,broad_age_group,population_count
4886,working_age_15_64,168.1766954447
4886,young_0_14,82.5945695953
4887,old_age_65_plus,17.3094052541
4887,working_age_15_64,179.0830943595
4887,young_0_14,70.3299478236
4888,old_age_65_plus,60.4002277716
4888,working_age_15_64,683.5586895872
4888,young_0_14,271.6582216489
4889,old_age_65_plus,5.3429163220
4889,working_age_15_64,51.1136434528
4889,young_0_14,25.2728181790
4890,old_age_65_plus,36.1031794156
4890,working_age_15_64,380.7407736440
4890,young_0_14,199.7449939664
4891,old_age_65_plus,24.4474706142
4891,working_age_15_64,267.2623521458
4891,young_0_14,103.6880043325
4892,old_age_65_plus,26.8620021806
4892,working_age_15_64,276.2411073472
4892,young_0_14,110.3363094198
4893,old_age_65_plus,22.9144853440
4893,working_age_15_64,195.7636607285
4893,young_0_14,74.7971897383
4894,old_age_65_plus,2.8651810585
4894,working_age_15_64,34.7478079967
4894,young_0_14,12.9570960286
4895,old_age_65_plus,6.9382658272
4895,working_age_15_64,55.9750182535
4895,young_0_14,24.8368887631
4896,old_age_65_plus,7.8030575608
4896,working_age_15_64,73.3554990673
4896,young_0_14,22.5112619160
4897,old_age_65_plus,4.9003697899
4897,working_age_15_64,45.8498185959
4897,young_0_14,18.8440153962
4898,old_age_65_plus,63.5207196500
4898,working_age_15_64,718.7215398983
4898,young_0_14,291.0453825384
4899,old_age_65_plus,6.5276515833
4899,working_age_15_64,68.0451152437
4899,young_0_14,34.0724222362
4900,old_age_65_plus,6.0867143626
4900,working_age_15_64,54.7409925225
4900,young_0_14,24.1444495990
4901,old_age_65_plus,1.6819318388
4901,working_age_15_64,14.7414140495
4901,young_0_14,6.2374737802
4902,old_age_65_plus,4.5292954411
4902,working_age_15_64,40.2751341648
4902,young_0_14,20.1821688634
4903,old_age_65_plus,14.3563457160
4903,working_age_15_64,162.6088132787
4903,young_0_14,66.5957606650
4904,old_age_65_plus,21.2467487685
4904,working_age_15_64,202.5683425628
4904,young_0_14,93.2248528298
4905,old_age_65_plus,6.5451089671
4905,working_age_15_64,69.5737820018
4905,young_0_14,23.1203890840
4906,old_age_65_plus,7.1879040873
4906,working_age_15_64,112.0408914284
4906,young_0_14,74.4818684491
4907,old_age_65_plus,13.9740111714
4907,working_age_15_64,167.6252247956
4907,young_0_14,81.2080705390
4908,old_age_65_plus,11.0043810290
4908,working_age_15_64,130.7100118369
4908,young_0_14,42.0256460308
4909,old_age_65_plus,7.6882097870
4909,working_age_15_64,86.7949135199
4909,young_0_14,34.4677927410
4910,old_age_65_plus,6.4683368854
4910,working_age_15_64,60.1783999216
4910,young_0_14,27.8873449487
4911,old_age_65_plus,14.2227964387
4911,working_age_15_64,155.4872709235
4911,young_0_14,65.8816317371
4912,old_age_65_plus,16.3706404356
4912,working_age_15_64,206.6014236408
4912,young_0_14,72.8663752662
4913,old_age_65_plus,27.8189582465
4913,working_age_15_64,317.1966840400
4913,young_0_14,141.3584315448
4914,old_age_65_plus,100.9535730494
4914,working_age_15_64,1035.1300759680
4914,young_0_14,461.0414709760
4915,old_age_65_plus,27.2331218177
4915,working_age_15_64,323.3706959499
4915,young_0_14,142.0647623630
4916,old_age_65_plus,121.5569155472
4916,working_age_15_64,1343.9779728935
4916,young_0_14,542.4741643816
4917,old_age_65_plus,6.7112737043
4917,working_age_15_64,79.0403970193
4917,young_0_14,32.6827129544
4918,old_age_65_plus,2.6040610176
4918,working_age_15_64,22.6047555280
4918,young_0_14,7.9824256309
4919,old_age_65_plus,60.6892132293
4919,working_age_15_64,650.6789554843
4919,young_0_14,319.0770308436
4920,old_age_65_plus,7.5136052685
4920,working_age_15_64,75.3848534540
4920,young_0_14,33.2211554397
4921,old_age_65_plus,12.4101770767
4921,working_age_15_64,141.6277061847
4921,young_0_14,56.8473412501
4922,old_age_65_plus,132.5948229895
4922,working_age_15_64,1572.6504516202
4922,young_0_14,650.4732505171
4923,old_age_65_plus,11.8581912965
4923,working_age_15_64,114.6068832211
4923,young_0_14,44.2718687372
4924,old_age_65_plus,11.5467167511
4924,working_age_15_64,125.2640812747
4924,young_0_14,50.0102721630
4925,old_age_65_plus,5.5087986635
4925,working_age_15_64,49.0081182037
4925,young_0_14,20.8874575609
4926,old_age_65_plus,29.5647469193
4926,working_age_15_64,339.5551074137
4926,young_0_14,141.1147599961
4927,old_age_65_plus,11.2996345880
4927,working_age_15_64,100.6179202745
4927,young_0_14,40.2502023685
4928,old_age_65_plus,2.5372710838
4928,working_age_15_64,30.7048582150
4928,young_0_14,9.4806135092
4929,old_age_65_plus,6.9717669938
4929,working_age_15_64,65.1804788067
4929,young_0_14,26.9433184644
4930,old_age_65_plus,15.7687339678
4930,working_age_15_64,148.8574445470
4930,young_0_14,50.3358476271
4931,old_age_65_plus,9.5394708486
4931,working_age_15_64,87.5604896895
4931,young_0_14,35.2515874831
4932,old_age_65_plus,6.8357640076
4932,working_age_15_64,64.6763079355
4932,young_0_14,21.8342018800
4933,old_age_65_plus,20.2371143923
4933,working_age_15_64,196.3560982696
4933,young_0_14,75.5155775789
4934,old_age_65_plus,5.8261777069
4934,working_age_15_64,100.1836535517
4934,young_0_14,69.5594894517
4935,old_age_65_plus,21.5600674650
4935,working_age_15_64,241.2515781292
4935,young_0_14,132.1822666993
4936,old_age_65_plus,7.5734125795
4936,working_age_15_64,100.8020095742
4936,young_0_14,46.5911560862
4937,old_age_65_plus,11.4460440948
4937,working_age_15_64,102.4378161222
4937,young_0_14,40.7656588998
4938,old_age_65_plus,20.0654912615
4938,working_age_15_64,226.4320851171
4938,young_0_14,91.4675045759
4939,old_age_65_plus,9.6009005039
4939,working_age_15_64,96.5569007313
4939,young_0_14,33.7612706482
4940,old_age_65_plus,8.4322482551
4940,working_age_15_64,83.3608491286
4940,young_0_14,38.1873690219
4941,old_age_65_plus,7.1030069499
4941,working_age_15_64,83.3534842598
4941,young_0_14,28.4822456971
4942,old_age_65_plus,4.0933034514
4942,working_age_15_64,29.4340982060
4942,young_0_14,12.1547122449
4943,old_age_65_plus,18.8377723440
4943,working_age_15_64,242.8287984758
4943,young_0_14,98.7899938990
4944,old_age_65_plus,4.8196627468
4944,working_age_15_64,41.7456961684
4944,young_0_14,18.4679700622
4945,old_age_65_plus,9.3790180878
4945,working_age_15_64,84.7547760131
4945,young_0_14,35.4674623712
4946,old_age_65_plus,5.6855879606
4946,working_age_15_64,61.4560032826
4946,young_0_14,27.3724443010
4947,old_age_65_plus,19.6087200310
4947,working_age_15_64,221.2488961214
4947,young_0_14,95.1793544180
4948,old_age_65_plus,9.3321871043
4948,working_age_15_64,75.8371267708
4948,young_0_14,29.3325375030
4949,old_age_65_plus,20.7053909351
4949,working_age_15_64,242.7933041784
4949,young_0_14,137.2265573203
4950,old_age_65_plus,18.5569314867
4950,working_age_15_64,161.7841199626
4950,young_0_14,62.1121145276
4951,old_age_65_plus,15.8137043999
4951,working_age_15_64,171.8206642715
4951,young_0_14,68.2054364234
4952,old_age_65_plus,14.5353853776
4952,working_age_15_64,159.1688084240
4952,young_0_14,83.5822611615
4953,old_age_65_plus,27.4036592308
4953,working_age_15_64,423.0484199978
4953,young_0_14,275.4444388767
4954,old_age_65_plus,9.4745374970
4954,working_age_15_64,110.7026351470
4954,young_0_14,44.8052480729
4955,old_age_65_plus,8.2453660973
4955,working_age_15_64,118.0505260699
4955,young_0_14,34.6392867216
4956,old_age_65_plus,8.3976765809
4956,working_age_15_64,89.4221106789
4956,young_0_14,35.6068567704
4957,old_age_65_plus,4.8651503985
4957,working_age_15_64,57.7896057755
4957,young_0_14,20.9671418686
4958,old_age_65_plus,3.7816593114
4958,working_age_15_64,37.9253806294
4958,young_0_14,15.2258762327
4959,old_age_65_plus,24.2039881178
4959,working_age_15_64,254.2352427911
4959,young_0_14,89.8861975465
4960,old_age_65_plus,23.1045978991
4960,working_age_15_64,224.6690829466
4960,young_0_14,110.5062365594
4961,old_age_65_plus,2.8614106360
4961,working_age_15_64,32.3983168734
4961,young_0_14,13.6009934790
4962,old_age_65_plus,20.8762704671
4962,working_age_15_64,219.0990896424
4962,young_0_14,96.5901185702
4963,old_age_65_plus,1.5041493914
4963,working_age_15_64,14.6618105667
4963,young_0_14,6.4478204191
4964,old_age_65_plus,4.1920773751
4964,working_age_15_64,43.2594388228
4964,young_0_14,17.1424044560
4965,old_age_65_plus,2.8918628006
4965,working_age_15_64,29.0089732891
4965,young_0_14,12.1439383021
4966,old_age_65_plus,55.9139737757
4966,working_age_15_64,552.7251574507
4966,young_0_14,209.2760493500
4967,old_age_65_plus,2.2041857435
4967,working_age_15_64,19.4359713741
4967,young_0_14,7.0682802084
4968,old_age_65_plus,4.4024328751
4968,working_age_15_64,56.7187381247
4968,young_0_14,20.1763660886
4969,old_age_65_plus,6.8659308893
4969,working_age_15_64,70.6768375244
4969,young_0_14,31.4300828015
4970,old_age_65_plus,4.5348977415
4970,working_age_15_64,48.6968487869
4970,young_0_14,24.6624044034
4971,old_age_65_plus,4.1902732487
4971,working_age_15_64,40.5937868536
4971,young_0_14,16.1458778279
4972,old_age_65_plus,25.0200038530
4972,working_age_15_64,783.3312920666
4972,young_0_14,149.8503300867
4973,old_age_65_plus,4.1390101414
4973,working_age_15_64,35.0795036140
4973,young_0_14,14.1470499690
4974,old_age_65_plus,2.6720062822
4974,working_age_15_64,27.4809403410
4974,young_0_14,12.5318242813
4975,old_age_65_plus,14.2903607816
4975,working_age_15_64,177.4949380653
4975,young_0_14,88.4459523356
4976,old_age_65_plus,8.5425104803
4976,working_age_15_64,124.2506993435
4976,young_0_14,71.1021570462
4977,old_age_65_plus,3.9336665633
4977,working_age_15_64,38.1161450741
4977,young_0_14,16.4846651254
4978,old_age_65_plus,4.0500100753
4978,working_age_15_64,35.2074094168
4978,young_0_14,14.5817610392
4979,old_age_65_plus,11.5229686121
4979,working_age_15_64,92.0448171028
4979,young_0_14,37.0564223268
4980,old_age_65_plus,8.8552313089
4980,working_age_15_64,88.0330306184
4980,young_0_14,35.6534021105
4981,old_age_65_plus,16.0798168768
4981,working_age_15_64,136.0934626592
4981,young_0_14,64.2986275452
4982,old_age_65_plus,11.4781133821
4982,working_age_15_64,76.7295963093
4982,young_0_14,26.3861568825
4983,old_age_65_plus,2.5426302115
4983,working_age_15_64,23.5259985475
4983,young_0_14,10.6700392536
4984,old_age_65_plus,2.6159429909
4984,working_age_15_64,20.3655449726
4984,young_0_14,8.2148853526
4985,old_age_65_plus,11.3472840864
4985,working_age_15_64,132.5422580328
4985,young_0_14,49.2407590512
4986,old_age_65_plus,2.6710804020
4986,working_age_15_64,30.7232779208
4986,young_0_14,15.4065254039
4987,old_age_65_plus,4.0645160954
4987,working_age_15_64,69.1246312170
4987,young_0_14,19.2969963499
4988,old_age_65_plus,22.7306490477
4988,working_age_15_64,250.7328379025
4988,young_0_14,97.9518770120
4989,old_age_65_plus,10.5460544793
4989,working_age_15_64,69.8989691162
4989,young_0_14,24.9695935461
4990,old_age_65_plus,11.8322120156
4990,working_age_15_64,129.9773598989
4990,young_0_14,63.6975012881
4991,old_age_65_plus,4.2376515241
4991,working_age_15_64,45.7708149000
4991,young_0_14,20.6334938219
4992,old_age_65_plus,13.4521499326
4992,working_age_15_64,127.4428795026
4992,young_0_14,48.9781154780
4993,old_age_65_plus,19.0815789944
4993,working_age_15_64,363.0340139502
4993,young_0_14,266.0577033341
4994,old_age_65_plus,18.4700891692
4994,working_age_15_64,211.2730831541
4994,young_0_14,103.1931737966
4995,old_age_65_plus,3.3506484559
4995,working_age_15_64,30.8397495666
4995,young_0_14,11.5053589653
4996,old_age_65_plus,18.1437937966
4996,working_age_15_64,405.6958989851
4996,young_0_14,108.1643397783
4997,old_age_65_plus,3.3515499987
4997,working_age_15_64,40.5766388296
4997,young_0_14,14.6593008905
4998,old_age_65_plus,1.6751927451
4998,working_age_15_64,9.9978911629
4998,young_0_14,3.7016970850
4999,old_age_65_plus,13.1450565717
4999,working_age_15_64,61.1260424192
4999,young_0_14,26.3970490536
5000,old_age_65_plus,1.6167099944
5000,working_age_15_64,14.7568342507
5000,young_0_14,6.5950014709
5001,old_age_65_plus,6.1938392501
5001,working_age_15_64,64.7936397326
5001,young_0_14,31.3740034765
5002,old_age_65_plus,28.9811443969
5002,working_age_15_64,304.9648461161
5002,young_0_14,128.8907872236
5003,old_age_65_plus,2.0097678803
5003,working_age_15_64,19.8748456624
5003,young_0_14,7.9710136978
5004,old_age_65_plus,7.4514520653
5004,working_age_15_64,83.6329930931
5004,young_0_14,35.4283500819
5005,old_age_65_plus,11.3491084450
5005,working_age_15_64,129.9837776188
5005,young_0_14,71.1963661492
5006,old_age_65_plus,14.2288578830
5006,working_age_15_64,155.5668318907
5006,young_0_14,67.4914420341
5007,old_age_65_plus,13.3668490455
5007,working_age_15_64,150.8205792925
5007,young_0_14,75.3944648477
5008,old_age_65_plus,20.4924406384
5008,working_age_15_64,229.8873360551
5008,young_0_14,116.6194333225
5009,old_age_65_plus,4.2914616491
5009,working_age_15_64,51.4750837780
5009,young_0_14,21.2730745851
5010,old_age_65_plus,3.6785012380
5010,working_age_15_64,38.7832617946
5010,young_0_14,13.2591415682
5011,old_age_65_plus,5.0914750777
5011,working_age_15_64,49.1328093413
5011,young_0_14,20.8950670341
5012,old_age_65_plus,29.3277568482
5012,working_age_15_64,306.4678724318
5012,young_0_14,137.3039002477
5013,old_age_65_plus,11.5552115348
5013,working_age_15_64,130.5441310405
5013,young_0_14,55.0537418341
5014,old_age_65_plus,7.6665179224
5014,working_age_15_64,80.7310748866
5014,young_0_14,42.5158325437
5015,old_age_65_plus,40.5704447862
5015,working_age_15_64,1462.4968234965
5015,young_0_14,254.4791840425
5016,old_age_65_plus,1.9938047565
5016,working_age_15_64,20.8142975342
5016,young_0_14,8.7178110285
5017,old_age_65_plus,19.0532669473
5017,working_age_15_64,187.5482652050
5017,young_0_14,60.3582051026
5018,old_age_65_plus,7.7196020805
5018,working_age_15_64,72.2665359799
5018,young_0_14,22.6604797458
5019,old_age_65_plus,10.2568110380
5019,working_age_15_64,90.0877996264
5019,young_0_14,30.0276721996
5020,old_age_65_plus,98.7632116456
5020,working_age_15_64,2770.7292532673
5020,young_0_14,508.3864137332
5021,old_age_65_plus,6.0726268667
5021,working_age_15_64,58.9198374308
5021,young_0_14,23.1411479903
5022,old_age_65_plus,5.9668823066
5022,working_age_15_64,60.6914474447
5022,young_0_14,20.6863352767
5023,old_age_65_plus,12.6393198546
5023,working_age_15_64,134.0276012717
5023,young_0_14,62.7620956686
5024,old_age_65_plus,23.3483835894
5024,working_age_15_64,256.2211688156
5024,young_0_14,107.0598740086
5025,old_age_65_plus,23.9520492514
5025,working_age_15_64,256.9715407908
5025,young_0_14,117.7237618866
5026,old_age_65_plus,120.9094833332
5026,working_age_15_64,1417.1751865458
5026,young_0_14,700.2447070817
5027,old_age_65_plus,21.9704273070
5027,working_age_15_64,221.2023648833
5027,young_0_14,81.0716359923
5028,old_age_65_plus,2.0217129157
5028,working_age_15_64,19.4878392462
5028,young_0_14,8.0862469215
5029,old_age_65_plus,1.3713340987
5029,working_age_15_64,12.5116226619
5029,young_0_14,6.0031422191
5030,old_age_65_plus,4.6563986507
5030,working_age_15_64,37.4812139334
5030,young_0_14,14.9789007927
5031,old_age_65_plus,15.5834580024
5031,working_age_15_64,146.9867316395
5031,young_0_14,70.6455743729
5032,old_age_65_plus,41.3151723853
5032,working_age_15_64,449.6201175586
5032,young_0_14,223.1139009750
5033,old_age_65_plus,2.5771592303
5033,working_age_15_64,26.1015813799
5033,young_0_14,9.7322504558
5034,old_age_65_plus,7.7851624729
5034,working_age_15_64,74.8077440741
5034,young_0_14,33.6941350153
5035,old_age_65_plus,17.8861023389
5035,working_age_15_64,201.7053662604
5035,young_0_14,83.5806863335
5036,old_age_65_plus,48.1316537393
5036,working_age_15_64,453.6669763489
5036,young_0_14,135.2173244516
5037,old_age_65_plus,5.0126484868
5037,working_age_15_64,31.2361160472
5037,young_0_14,10.6336066353
5038,old_age_65_plus,3.7978835120
5038,working_age_15_64,36.9987301563
5038,young_0_14,14.4983085128
5039,old_age_65_plus,6.4721827589
5039,working_age_15_64,73.3189713026
5039,young_0_14,31.2481553459
5040,old_age_65_plus,100.6286579611
5040,working_age_15_64,1054.3195132797
5040,young_0_14,487.6747137940
5041,old_age_65_plus,81.8499485898
5041,working_age_15_64,3009.8751246532
5041,young_0_14,513.0307217312
5042,old_age_65_plus,3.3453471745
5042,working_age_15_64,37.6196303561
5042,young_0_14,15.4916678125
5043,old_age_65_plus,2.0648784381
5043,working_age_15_64,21.1877755591
5043,young_0_14,7.7103705675
5044,old_age_65_plus,7.9017539004
5044,working_age_15_64,84.8551869280
5044,young_0_14,44.5297676415
5045,old_age_65_plus,1.8802738079
5045,working_age_15_64,16.3496764145
5045,young_0_14,6.3285826143
5046,old_age_65_plus,1.4435117286
5046,working_age_15_64,12.5777687588
5046,young_0_14,5.4922579674
5047,old_age_65_plus,1.2138710966
5047,working_age_15_64,20.5519419820
5047,young_0_14,14.7755002812
5048,old_age_65_plus,31.7913229558
5048,working_age_15_64,303.7613888861
5048,young_0_14,97.2249351811
5049,old_age_65_plus,6.4165357734
5049,working_age_15_64,63.2722066001
5049,young_0_14,26.6130505661
5050,old_age_65_plus,4.3943656783
5050,working_age_15_64,42.1036372107
5050,young_0_14,22.8617938164
5051,old_age_65_plus,1.3405726537
5051,working_age_15_64,12.4185735393
5051,young_0_14,5.2715916023
5052,old_age_65_plus,13.2607305972
5052,working_age_15_64,137.7581484058
5052,young_0_14,57.7036739466
5053,old_age_65_plus,1.8256914890
5053,working_age_15_64,16.0469625445
5053,young_0_14,6.2690346667
5054,old_age_65_plus,1.4504902520
5054,working_age_15_64,14.9226691432
5054,young_0_14,6.9850298251
5055,old_age_65_plus,2.0226302640
5055,working_age_15_64,19.7136263284
5055,young_0_14,6.1056439801
5056,old_age_65_plus,2.5891988270
5056,working_age_15_64,28.0006522598
5056,young_0_14,9.7218304827
5057,old_age_65_plus,8.4093024844
5057,working_age_15_64,95.3983840217
5057,young_0_14,42.9456660790
5058,old_age_65_plus,15.3739413457
5058,working_age_15_64,144.7164572431
5058,young_0_14,53.2347189286
5059,old_age_65_plus,25.7263294482
5059,working_age_15_64,260.3474705168
5059,young_0_14,119.5557301462
